Index,GPS time,X,Y,Z,Lat,Lon,Alt (HAE)
3140,8924,-2428077.076,-4703417.722,3547162.263,34.00577133,-117.3044455,330.765
3141,8925,-2428063.531,-4703423.595,3547163.036,34.00578217,-117.304286,330.372
3142,8926,-2428049.981,-4703429.323,3547163.737,34.005793,-117.3041273,329.831
3143,8927,-2428036.38,-4703434.89,3547164.513,34.00580533,-117.3039688,329.194
3144,8928,-2428022.716,-4703440.129,3547165.827,34.00582333,-117.3038113,328.593
3145,8929,-2428009.084,-4703444.826,3547168.097,34.00585083,-117.303657,328.138
3146,8930,-2427995.67,-4703448.718,3547171.577,34.00589033,-117.3035087,327.85
3147,8931,-2427982.755,-4703451.736,3547176.245,34.00594167,-117.3033693,327.773
3148,8932,-2427971.202,-4703453.883,3547181.392,34.00599717,-117.3032477,327.84
3149,8933,-2427961.784,-4703455.307,3547186.24,34.00604883,-117.30315,328.019
3150,8934,-2427954.679,-4703456.137,3547190.29,34.00609183,-117.3030775,328.194
3151,8935,-2427949.988,-4703456.599,3547193.13,34.00612183,-117.30303,328.339
3152,8936,-2427947.267,-4703456.85,3547194.807,34.0061395,-117.3030027,328.427
3153,8937,-2427945.322,-4703457.015,3547196.092,34.00615283,-117.3029832,328.528
3154,8938,-2427942.938,-4703456.932,3547198.061,34.0061735,-117.3029607,328.661
3155,8939,-2427940.194,-4703455.802,3547201.509,34.00621067,-117.3029398,328.714
3156,8940,-2427938.407,-4703452.932,3547206.114,34.006262,-117.3029368,328.495
3157,8941,-2427938.298,-4703448.287,3547211.385,34.0063225,-117.3029588,327.981
3158,8942,-2427939.445,-4703442.334,3547217.324,34.00639083,-117.3029995,327.354
3159,8943,-2427940.345,-4703435.601,3547224.346,34.0064715,-117.3030415,326.663
3160,8944,-2427940.404,-4703428.574,3547232.157,34.00656117,-117.303077,325.878
3161,8945,-2427939.346,-4703421.662,3547240.575,34.0066575,-117.3031012,325.092
3162,8946,-2427937.073,-4703415.118,3547249.398,34.006758,-117.3031118,324.342
3163,8947,-2427933.872,-4703408.706,3547258.427,34.00686167,-117.3031128,323.452
3164,8948,-2427930.385,-4703402.173,3547267.712,34.00696833,-117.3031117,322.507
3165,8949,-2427926.706,-4703395.396,3547277.261,34.0070785,-117.30311,321.456
3166,8950,-2427922.811,-4703388.419,3547287.119,34.0071925,-117.3031072,320.35
3167,8951,-2427918.788,-4703381.265,3547297.321,34.00731,-117.303104,319.256
3168,8952,-2427914.691,-4703374.002,3547307.857,34.00743083,-117.3031007,318.241
3169,8953,-2427910.545,-4703366.661,3547318.66,34.007554,-117.3030972,317.3
3170,8954,-2427906.393,-4703359.37,3547329.653,34.0076785,-117.3030935,316.498
3171,8955,-2427902.514,-4703352.673,3547339.88,34.00779383,-117.3030895,315.81
3172,8956,-2427899.202,-4703346.836,3547348.82,34.0078945,-117.3030865,315.251
3173,8957,-2427896.303,-4703341.529,3547357.086,34.00798667,-117.303085,314.863
3174,8958,-2427893.792,-4703336.819,3547364.447,34.00806867,-117.3030843,314.556
3175,8959,-2427891.747,-4703332.933,3547370.581,34.00813667,-117.3030838,314.347
3176,8960,-2427890.282,-4703329.911,3547375.395,34.0081895,-117.3030848,314.256
3177,8961,-2427889.571,-4703327.812,3547378.592,34.0082245,-117.3030883,314.228
3178,8962,-2427889.264,-4703326.483,3547380.5,34.00824533,-117.303092,314.2
3179,8963,-2427889.04,-4703324.865,3547382.729,34.00826983,-117.3030978,314.169
3180,8964,-2427889.185,-4703322.199,3547386.074,34.0083065,-117.3031125,314.131
3181,8965,-2427890.755,-4703318.062,3547390.311,34.008353,-117.3031482,314.051
3182,8966,-2427894.765,-4703312.914,3547394.341,34.00839683,-117.3032123,314.038
3183,8967,-2427901.294,-4703307.312,3547396.933,34.00842633,-117.303303,313.844
3184,8968,-2427909.913,-4703301.972,3547397.725,34.00843617,-117.3034123,313.63
3185,8969,-2427919.784,-4703296.507,3547397.821,34.0084385,-117.3035345,313.412
3186,8970,-2427930.705,-4703290.542,3547397.832,34.00844017,-117.3036692,313.177
3187,8971,-2427942.665,-4703284.187,3547397.637,34.0084395,-117.3038157,312.934
3188,8972,-2427955.545,-4703277.433,3547397.294,34.00843733,-117.3039732,312.665
3189,8973,-2427969.274,-4703270.271,3547396.909,34.00843483,-117.3041408,312.395
3190,8974,-2427983.841,-4703262.705,3547396.451,34.00843167,-117.3043185,312.105
3191,8975,-2427998.947,-4703254.952,3547395.859,34.008427,-117.3045022,311.807
3192,8976,-2428014.138,-4703247.395,3547394.934,34.00841883,-117.3046858,311.499
3193,8977,-2428029.376,-4703240.19,3547393.486,34.008405,-117.3048682,311.177
3194,8978,-2428044.526,-4703233.581,3547391.333,34.0083835,-117.3050468,310.866
3195,8979,-2428059.549,-4703227.636,3547388.411,34.0083535,-117.3052208,310.565
3196,8980,-2428074.388,-4703222.37,3547384.74,34.00831533,-117.3053897,310.276
3197,8981,-2428088.979,-4703217.594,3547380.569,34.00827183,-117.3055537,309.973
3198,8982,-2428103.344,-4703213.052,3547376.267,34.00822683,-117.3057145,309.684
3199,8983,-2428117.474,-4703208.472,3547372.179,34.00818417,-117.3058732,309.397
3200,8984,-2428131.383,-4703203.757,3547368.419,34.008145,-117.3060303,309.111
3201,8985,-2428145.071,-4703198.895,3547364.991,34.0081095,-117.3061862,308.818
3202,8986,-2428159.028,-4703193.529,3547362.083,34.0080795,-117.306347,308.545
3203,8987,-2428173.71,-4703187.48,3547359.496,34.00805333,-117.3065183,308.227
3204,8988,-2428188.974,-4703180.65,3547357.402,34.008033,-117.306699,307.829
3205,8989,-2428204.641,-4703172.81,3547356.154,34.0080225,-117.3068887,307.315
3206,8990,-2428220.545,-4703164.138,3547355.78,34.00802183,-117.3070847,306.766
3207,8991,-2428236.484,-4703154.757,3547356.278,34.00803067,-117.3072845,306.196
3208,8992,-2428252.493,-4703144.9,3547357.559,34.00804733,-117.3074875,305.74
3209,8993,-2428268.52,-4703134.801,3547359.569,34.0080705,-117.3076918,305.521
3210,8994,-2428284.44,-4703124.847,3547361.816,34.00809517,-117.3078943,305.5
3211,8995,-2428300.239,-4703115.116,3547364.026,34.00811867,-117.3080947,305.578
3212,8996,-2428315.98,-4703105.421,3547366.258,34.00814233,-117.3082942,305.671
3213,8997,-2428331.769,-4703095.685,3547368.51,34.00816633,-117.3084943,305.764
3214,8998,-2428347.433,-4703085.948,3547370.872,34.00819133,-117.3086935,305.87
3215,8999,-2428363.054,-4703076.033,3547373.471,34.008219,-117.3088928,305.961
3216,9000,-2428378.861,-4703066.02,3547376.083,34.00824683,-117.3090947,306.059
3217,9001,-2428394.803,-4703055.933,3547378.686,34.00827467,-117.3092982,306.149
3218,9002,-2428410.828,-4703045.864,3547381.232,34.00830167,-117.3095022,306.251
3219,9003,-2428426.704,-4703035.931,3547383.707,34.008328,-117.3097043,306.356
3220,9004,-2428442.367,-4703026.072,3547386.288,34.00835517,-117.3099038,306.496
3221,9005,-2428457.893,-4703016.282,3547388.757,34.00838167,-117.3101018,306.57
3222,9006,-2428473.218,-4703006.625,3547391.291,34.00840833,-117.3102972,306.704
3223,9007,-2428488.241,-4702997.265,3547393.881,34.00843483,-117.3104882,306.972
3224,9008,-2428503.086,-4702988.671,3547395.855,34.00845383,-117.3106737,307.392
3225,9009,-2428517.821,-4702981.139,3547396.541,34.0084585,-117.3108528,307.833
3226,9010,-2428532.334,-4702974.767,3547395.778,34.00844783,-117.311024,308.232
3227,9011,-2428546.381,-4702969.158,3547394.341,34.00842967,-117.311187,308.639
3228,9012,-2428559.823,-4702964.067,3547392.602,34.0084085,-117.3113415,309.03
3229,9013,-2428571.878,-4702959.712,3547390.739,34.00838617,-117.3114792,309.365
3230,9014,-2428582.046,-4702956.246,3547388.849,34.008364,-117.3115942,309.622
3231,9015,-2428590.887,-4702953.449,3547386.962,34.008342,-117.311693,309.87
3232,9016,-2428597.314,-4702951.566,3547385.419,34.008324,-117.3117642,310.065
3233,9017,-2428600.48,-4702950.676,3547384.605,34.00831467,-117.3117992,310.158
3234,9018,-2428601.528,-4702950.39,3547384.33,34.0083115,-117.3118107,310.192
3235,9019,-2428601.729,-4702950.333,3547384.277,34.00831083,-117.3118128,310.197
3236,9020,-2428601.728,-4702950.333,3547384.275,34.00831083,-117.3118128,310.195
3237,9021,-2428601.729,-4702950.334,3547384.277,34.00831083,-117.3118128,310.197
3238,9022,-2428601.73,-4702950.333,3547384.277,34.00831083,-117.3118128,310.198
3239,9023,-2428601.729,-4702950.336,3547384.279,34.00831083,-117.3118128,310.2
3240,9024,-2428601.73,-4702950.337,3547384.279,34.00831083,-117.3118128,310.201
3241,9025,-2428601.731,-4702950.338,3547384.28,34.00831083,-117.3118128,310.203
3242,9026,-2428601.73,-4702950.339,3547384.279,34.00831083,-117.3118128,310.202
3243,9027,-2428601.731,-4702950.34,3547384.281,34.00831083,-117.3118128,310.205
3244,9028,-2428601.73,-4702950.337,3547384.279,34.00831083,-117.3118128,310.201
3245,9029,-2428601.73,-4702950.336,3547384.278,34.00831083,-117.3118128,310.2
3246,9030,-2428601.731,-4702950.335,3547384.278,34.00831083,-117.3118128,310.199
3247,9031,-2428601.731,-4702950.336,3547384.279,34.00831083,-117.3118128,310.2
3248,9032,-2428601.73,-4702950.336,3547384.28,34.00831083,-117.3118128,310.202
3249,9033,-2428601.731,-4702950.338,3547384.28,34.00831083,-117.3118128,310.202
3250,9034,-2428601.73,-4702950.338,3547384.279,34.00831083,-117.3118128,310.202
3251,9035,-2428601.729,-4702950.338,3547384.28,34.00831083,-117.3118128,310.202
3252,9036,-2428601.733,-4702950.335,3547384.278,34.00831083,-117.3118128,310.2
3253,9037,-2428602.057,-4702950.244,3547384.189,34.00830983,-117.3118165,310.207
3254,9038,-2428604.192,-4702949.754,3547383.521,34.008302,-117.3118393,310.284
3255,9039,-2428608.289,-4702949.28,3547381.578,34.00828017,-117.3118812,310.406
3256,9040,-2428612.823,-4702949.666,3547378.086,34.00824183,-117.3119228,310.463
3257,9041,-2428616.647,-4702951.462,3547373.094,34.00818767,-117.3119507,310.447
3258,9042,-2428619.807,-4702954.5,3547366.743,34.00811933,-117.311966,310.335
3259,9043,-2428622.309,-4702958.658,3547359.182,34.00803833,-117.3119695,310.12
3260,9044,-2428624.085,-4702963.922,3547350.635,34.00794683,-117.3119603,309.893
3261,9045,-2428625.508,-4702970.036,3547341.132,34.00784517,-117.3119437,309.622
3262,9046,-2428627.217,-4702976.752,3547330.699,34.00773317,-117.3119268,309.384
3263,9047,-2428629.831,-4702983.739,3547319.363,34.007611,-117.3119172,309.183
3264,9048,-2428633.259,-4702991.031,3547307.256,34.00748,-117.311914,309.087
3265,9049,-2428637.027,-4702998.685,3547294.538,34.007342,-117.3119122,309.045
3266,9050,-2428640.998,-4703006.747,3547281.45,34.00719883,-117.3119103,309.173
3267,9051,-2428645.197,-4703015.05,3547268.067,34.00705183,-117.3119095,309.401
3268,9052,-2428649.659,-4703023.555,3547254.506,34.00690217,-117.3119102,309.778
3269,9053,-2428654.284,-4703032.242,3547240.836,34.00675033,-117.3119115,310.29
3270,9054,-2428658.961,-4703041.091,3547227.088,34.00659717,-117.3119125,310.898
3271,9055,-2428663.598,-4703050.055,3547213.243,34.00644283,-117.3119127,311.52
3272,9056,-2428668.28,-4703059.098,3547199.326,34.0062875,-117.3119127,312.178
3273,9057,-2428673.047,-4703068.187,3547185.381,34.0061315,-117.3119135,312.887
3274,9058,-2428677.74,-4703077.124,3547171.782,34.005979,-117.3119142,313.649
3275,9059,-2428682.256,-4703085.755,3547158.728,34.00583233,-117.3119147,314.423
3276,9060,-2428686.685,-4703094.175,3547146.002,34.00568917,-117.3119155,315.192
3277,9061,-2428691.014,-4703102.383,3547133.593,34.00554967,-117.3119163,315.945
3278,9062,-2428695.099,-4703110.117,3547121.921,34.00541833,-117.3119173,316.667
3279,9063,-2428698.6,-4703116.77,3547111.826,34.005305,-117.3119178,317.253
3280,9064,-2428701.674,-4703122.614,3547102.87,34.00520483,-117.3119185,317.719
3281,9065,-2428704.279,-4703127.568,3547095.183,34.00511917,-117.3119188,318.059
3282,9066,-2428706.381,-4703131.551,3547088.935,34.00504983,-117.3119193,318.298
3283,9067,-2428708.106,-4703134.565,3547084.068,34.00499583,-117.311921,318.452
3284,9068,-2428709.382,-4703136.433,3547080.893,34.00496083,-117.311924,318.539
3285,9069,-2428710.099,-4703137.297,3547079.288,34.00494333,-117.3119265,318.55
3286,9070,-2428710.847,-4703138.005,3547077.873,34.00492783,-117.3119302,318.565
3287,9071,-2428712.591,-4703138.94,3547075.5,34.00490183,-117.3119423,318.59
3288,9072,-2428715.561,-4703139.313,3547072.942,34.00487433,-117.311969,318.563
3289,9073,-2428719.302,-4703138.57,3547071.165,34.00485567,-117.3120087,318.445
3290,9074,-2428723.944,-4703136.484,3547070.492,34.00484917,-117.3120637,318.299
3291,9075,-2428729.712,-4703133.273,3547070.369,34.00484933,-117.3121352,318.058
3292,9076,-2428736.851,-4703129.228,3547070.286,34.00485033,-117.3122238,317.748
3293,9077,-2428744.889,-4703124.764,3547070.068,34.00485017,-117.3123233,317.395
3294,9078,-2428753.93,-4703119.847,3547069.693,34.00484833,-117.3124348,317.003
3295,9079,-2428763.94,-4703114.4,3547069.29,34.00484667,-117.312558,316.573
3296,9080,-2428774.543,-4703108.701,3547068.792,34.004844,-117.3126883,316.13
3297,9081,-2428785.326,-4703103.015,3547068.148,34.00483967,-117.3128203,315.683
3298,9082,-2428796.318,-4703097.226,3547067.488,34.00483517,-117.3129548,315.231
3299,9083,-2428808.118,-4703091.013,3547066.882,34.00483117,-117.3130992,314.805
3300,9084,-2428820.727,-4703084.3,3547066.372,34.00482833,-117.3132537,314.371
3301,9085,-2428834.061,-4703077.123,3547065.926,34.00482633,-117.3134177,313.908
3302,9086,-2428848.123,-4703069.531,3547065.487,34.0048245,-117.3135905,313.419
3303,9087,-2428862.72,-4703061.617,3547065.114,34.00482333,-117.3137703,312.933
3304,9088,-2428877.451,-4703053.581,3547064.752,34.0048225,-117.3139518,312.416
3305,9089,-2428892.424,-4703045.492,3547064.314,34.00482083,-117.314136,311.908
3306,9090,-2428907.78,-4703037.241,3547063.846,34.00481883,-117.3143247,311.41
3307,9091,-2428923.457,-4703028.753,3547063.421,34.00481733,-117.3145177,310.885
3308,9092,-2428939.189,-4703020.152,3547063.121,34.00481733,-117.3147117,310.366
3309,9093,-2428954.892,-4703011.557,3547062.801,34.00481717,-117.3149053,309.83
3310,9094,-2428971.088,-4703002.722,3547062.439,34.0048165,-117.315105,309.281
3311,9095,-2428987.842,-4702993.563,3547062.109,34.00481633,-117.3153117,308.725
3312,9096,-2429004.808,-4702984.268,3547061.79,34.00481633,-117.315521,308.153
3313,9097,-2429021.731,-4702975.08,3547061.338,34.00481483,-117.3157293,307.571
3314,9098,-2429038.581,-4702966.111,3547060.735,34.00481167,-117.315936,307.037
3315,9099,-2429055.297,-4702957.273,3547059.952,34.00480667,-117.3161407,306.449
3316,9100,-2429071.902,-4702948.494,3547059.105,34.00480117,-117.316344,305.826
3317,9101,-2429088.403,-4702939.722,3547058.309,34.00479633,-117.3165462,305.198
3318,9102,-2429104.931,-4702930.812,3547057.612,34.00479283,-117.3167495,304.533
3319,9103,-2429121.557,-4702921.773,3547057.095,34.004791,-117.3169542,303.912
3320,9104,-2429138.267,-4702912.527,3547056.689,34.00479067,-117.3171608,303.231
3321,9105,-2429155.049,-4702903.221,3547056.325,34.00479083,-117.3173685,302.558
3322,9106,-2429171.778,-4702894.019,3547055.99,34.00479083,-117.3175752,301.957
3323,9107,-2429188.376,-4702884.839,3547055.664,34.00479117,-117.3177803,301.328
3324,9108,-2429204.889,-4702875.787,3547055.324,34.004791,-117.3179842,300.753
3325,9109,-2429221.339,-4702866.927,3547054.838,34.004789,-117.3181863,300.214
3326,9110,-2429237.634,-4702858.148,3547054.331,34.00478683,-117.3183867,299.664
3327,9111,-2429253.74,-4702849.384,3547053.964,34.004786,-117.318585,299.132
3328,9112,-2429269.648,-4702840.695,3547053.694,34.00478617,-117.3187812,298.633
3329,9113,-2429285.363,-4702832.135,3547053.37,34.00478567,-117.3189748,298.126
3330,9114,-2429300.823,-4702823.758,3547053.041,34.004785,-117.3191652,297.654
3331,9115,-2429316.085,-4702815.448,3547052.721,34.0047845,-117.3193532,297.161
3332,9116,-2429331.187,-4702807.206,3547052.444,34.0047845,-117.3195393,296.682
3333,9117,-2429346.271,-4702798.957,3547052.225,34.00478483,-117.3197255,296.223
3334,9118,-2429361.373,-4702790.655,3547052.022,34.0047855,-117.319912,295.74
3335,9119,-2429376.191,-4702782.546,3547051.845,34.00478633,-117.3200947,295.307
3336,9120,-2429390.402,-4702774.771,3547051.597,34.00478633,-117.32027,294.848
3337,9121,-2429404.062,-4702767.324,3547051.366,34.00478633,-117.3204383,294.432
3338,9122,-2429417.436,-4702759.954,3547051.224,34.00478733,-117.3206037,294.013
3339,9123,-2429430.284,-4702752.69,3547051.284,34.00479067,-117.3207633,293.584
3340,9124,-2429442.541,-4702745.728,3547051.405,34.00479433,-117.3209157,293.188
3341,9125,-2429454.28,-4702739.103,3547051.494,34.0047975,-117.3210615,292.825
3342,9126,-2429465.282,-4702732.923,3547051.527,34.0048,-117.321198,292.478
3343,9127,-2429475.835,-4702727.035,3547051.453,34.00480133,-117.3213288,292.115
3344,9128,-2429486.114,-4702721.544,3547051.118,34.00479967,-117.3214548,291.795
3345,9129,-2429496.224,-4702716.586,3547050.221,34.00479183,-117.3215768,291.488
3346,9130,-2429505.92,-4702712.071,3547049.064,34.004781,-117.3216925,291.205
3347,9131,-2429514.816,-4702707.672,3547048.305,34.0047745,-117.3217998,290.926
3348,9132,-2429522.61,-4702703.597,3547047.919,34.00477167,-117.321895,290.674
3349,9133,-2429529.2,-4702700.07,3547047.69,34.00477067,-117.321976,290.456
3350,9134,-2429534.541,-4702697.199,3547047.514,34.00476983,-117.3220415,290.275
3351,9135,-2429539.182,-4702694.723,3547047.359,34.004769,-117.3220985,290.13
3352,9136,-2429543.316,-4702692.489,3547047.227,34.00476833,-117.3221493,289.985
3353,9137,-2429546.811,-4702690.608,3547047.124,34.004768,-117.3221923,289.871
3354,9138,-2429549.103,-4702689.377,3547047.053,34.00476767,-117.3222205,289.797
3355,9139,-2429550.95,-4702688.409,3547046.977,34.00476717,-117.322243,289.745
3356,9140,-2429553.159,-4702687.405,3547046.674,34.00476433,-117.3222693,289.676
3357,9141,-2429556.113,-4702686.398,3547045.779,34.00475533,-117.3223027,289.558
3358,9142,-2429559.673,-4702685.769,3547043.922,34.004736,-117.32234,289.411
3359,9143,-2429563.267,-4702685.867,3547041.092,34.004706,-117.3223742,289.268
3360,9144,-2429566.584,-4702686.823,3547037.344,34.00466617,-117.3224013,289.138
3361,9145,-2429569.504,-4702688.779,3547032.801,34.00461667,-117.3224197,289.149
3362,9146,-2429571.866,-4702691.334,3547027.828,34.0045625,-117.3224297,289.148
3363,9147,-2429573.72,-4702694.466,3547022.518,34.0045045,-117.322432,289.191
3364,9148,-2429575.367,-4702697.75,3547017.134,34.00444583,-117.3224315,289.226
3365,9149,-2429577.051,-4702701.095,3547011.661,34.004386,-117.322431,289.269
3366,9150,-2429578.87,-4702704.747,3547005.69,34.00432083,-117.3224303,289.311
3367,9151,-2429580.879,-4702708.946,3546998.885,34.0042465,-117.3224288,289.362
3368,9152,-2429583.184,-4702713.745,3546991.114,34.00416167,-117.3224272,289.428
3369,9153,-2429585.754,-4702719.087,3546982.435,34.00406683,-117.3224253,289.487
3370,9154,-2429588.577,-4702724.978,3546972.89,34.00396267,-117.3224232,289.562
3371,9155,-2429591.65,-4702731.313,3546962.583,34.00385017,-117.3224213,289.632
3372,9156,-2429594.866,-4702737.734,3546952.108,34.00373567,-117.3224203,289.727
3373,9157,-2429598.221,-4702744.203,3546941.455,34.00361933,-117.3224205,289.811
3374,9158,-2429601.707,-4702750.765,3546930.555,34.00350033,-117.3224213,289.875
3375,9159,-2429605.286,-4702757.478,3546919.422,34.00337883,-117.3224225,289.955
3376,9160,-2429608.797,-4702764.214,3546908.296,34.00325733,-117.3224227,290.029
3377,9161,-2429612.335,-4702771.115,3546896.954,34.0031335,-117.3224225,290.116
3378,9162,-2429616.009,-4702778.252,3546885.229,34.00300533,-117.3224223,290.213
3379,9163,-2429619.64,-4702785.368,3546873.517,34.00287767,-117.3224218,290.286
3380,9164,-2429623.235,-4702792.38,3546862.005,34.00275183,-117.3224217,290.381
3381,9165,-2429626.878,-4702799.407,3546850.385,34.002625,-117.3224218,290.444
3382,9166,-2429630.57,-4702806.593,3546838.684,34.00249683,-117.3224215,290.598
3383,9167,-2429634.199,-4702813.856,3546826.835,34.0023675,-117.3224203,290.702
3384,9168,-2429637.795,-4702821.249,3546814.846,34.00223633,-117.3224182,290.811
3385,9169,-2429641.489,-4702828.718,3546802.706,34.00210367,-117.3224167,290.929
3386,9170,-2429645.324,-4702836.228,3546790.495,34.00196983,-117.3224162,291.091
3387,9171,-2429649.165,-4702843.673,3546778.587,34.00183867,-117.3224162,291.377
3388,9172,-2429652.907,-4702850.805,3546767.52,34.00171533,-117.3224167,291.865
3389,9173,-2429656.41,-4702857.214,3546757.709,34.00160517,-117.3224185,292.431
3390,9174,-2429659.646,-4702862.914,3546749.037,34.00150733,-117.3224213,293.012
3391,9175,-2429662.424,-4702867.749,3546741.623,34.00142383,-117.322424,293.484
3392,9176,-2429664.888,-4702871.445,3546735.587,34.0013565,-117.3224293,293.768
3393,9177,-2429667.28,-4702874.132,3546730.674,34.00130233,-117.322439,293.911
3394,9178,-2429670.522,-4702875.804,3546726.275,34.00125433,-117.3224618,293.915
3395,9179,-2429674.994,-4702876.092,3546722.675,34.00121583,-117.3225035,293.816
3396,9180,-2429680.447,-4702874.544,3546720.47,34.00119367,-117.3225637,293.518
3397,9181,-2429686.426,-4702871.572,3546719.685,34.00118733,-117.3226358,293.165
3398,9182,-2429692.799,-4702867.903,3546719.502,34.00118767,-117.3227153,292.785
3399,9183,-2429699.715,-4702863.805,3546719.471,34.00118967,-117.3228022,292.382
3400,9184,-2429707.384,-4702859.327,3546719.343,34.001191,-117.3228982,291.931
3401,9185,-2429715.705,-4702854.606,3546719.041,34.00119067,-117.3230017,291.45
3402,9186,-2429724.636,-4702849.631,3546718.637,34.00118933,-117.3231123,290.958
3403,9187,-2429734.285,-4702844.479,3546717.925,34.00118467,-117.3232307,290.438
3404,9188,-2429744.568,-4702839.107,3546717.024,34.00117833,-117.3233563,289.89
3405,9189,-2429755.311,-4702833.43,3546716.248,34.001173,-117.3234878,289.363
3406,9190,-2429766.355,-4702827.423,3546715.636,34.00116983,-117.3236238,288.799
3407,9191,-2429777.76,-4702821.189,3546715.167,34.00116783,-117.3237645,288.285
3408,9192,-2429789.569,-4702814.709,3546714.757,34.0011665,-117.3239102,287.777
3409,9193,-2429801.842,-4702807.995,3546714.352,34.00116517,-117.3240617,287.276
3410,9194,-2429814.577,-4702801.027,3546713.949,34.00116383,-117.3242187,286.764
3411,9195,-2429827.74,-4702793.689,3546713.602,34.00116367,-117.3243817,286.175
3412,9196,-2429841.334,-4702786.23,3546713.255,34.001163,-117.3245495,285.661
3413,9197,-2429855.017,-4702778.705,3546712.831,34.00116183,-117.3247185,285.088
3414,9198,-2429868.725,-4702771.152,3546712.461,34.00116117,-117.3248878,284.535
3415,9199,-2429882.49,-4702763.512,3546712.202,34.00116167,-117.3250582,284.001
3416,9200,-2429896.343,-4702755.778,3546711.931,34.00116217,-117.3252298,283.425
3417,9201,-2429910.478,-4702747.926,3546711.617,34.00116233,-117.3254047,282.846
3418,9202,-2429924.873,-4702739.865,3546711.257,34.00116233,-117.3255832,282.186
3419,9203,-2429939.446,-4702731.644,3546710.877,34.00116267,-117.3257642,281.464
3420,9204,-2429954.254,-4702723.239,3546710.475,34.001163,-117.3259483,280.684
3421,9205,-2429969.284,-4702714.663,3546710.019,34.00116333,-117.3261355,279.833
3422,9206,-2429984.503,-4702706.02,3546709.581,34.0011635,-117.3263248,279.014
3423,9207,-2429999.84,-4702697.348,3546709.236,34.00116417,-117.3265153,278.271
3424,9208,-2430015.278,-4702688.742,3546708.936,34.00116483,-117.3267065,277.64
3425,9209,-2430030.788,-4702680.165,3546708.661,34.00116533,-117.3268983,277.072
3426,9210,-2430046.36,-4702671.616,3546708.363,34.00116533,-117.3270905,276.535
3427,9211,-2430061.955,-4702663.014,3546708.07,34.0011655,-117.3272833,275.971
3428,9212,-2430077.597,-4702654.35,3546707.764,34.00116583,-117.3274767,275.372
3429,9213,-2430093.327,-4702645.732,3546707.43,34.0011655,-117.3276708,274.825
3430,9214,-2430109.114,-4702637.114,3546706.99,34.00116433,-117.3278655,274.24
3431,9215,-2430124.961,-4702628.526,3546706.576,34.001163,-117.3280605,273.715
3432,9216,-2430140.831,-4702619.907,3546706.211,34.00116217,-117.328256,273.203
3433,9217,-2430156.694,-4702611.246,3546705.92,34.001162,-117.3284515,272.699
3434,9218,-2430172.309,-4702602.645,3546705.706,34.00116283,-117.3286443,272.187
3435,9219,-2430187.262,-4702594.474,3546705.419,34.00116267,-117.3288288,271.7
3436,9220,-2430201.875,-4702586.502,3546705.076,34.001162,-117.329009,271.199
3437,9221,-2430216.009,-4702578.895,3546704.708,34.00116067,-117.3291827,270.77
3438,9222,-2430229.495,-4702571.777,3546704.235,34.00115767,-117.3293477,270.395
3439,9223,-2430242.237,-4702565.089,3546703.762,34.00115467,-117.3295035,270.055
3440,9224,-2430254.468,-4702558.634,3546703.371,34.00115233,-117.3296532,269.738
3441,9225,-2430266.493,-4702552.236,3546703.097,34.00115117,-117.3298005,269.45
3442,9226,-2430278.226,-4702545.91,3546702.931,34.001151,-117.3299448,269.163
3443,9227,-2430289.61,-4702539.811,3546702.733,34.0011505,-117.3300847,268.894
3444,9228,-2430300.28,-4702534.076,3546702.542,34.00115017,-117.3302157,268.625
3445,9229,-2430309.962,-4702528.801,3546702.414,34.00115033,-117.330335,268.354
3446,9230,-2430319.015,-4702523.867,3546702.288,34.0011505,-117.3304465,268.095
3447,9231,-2430327.086,-4702519.53,3546702.182,34.0011505,-117.3305457,267.913
3448,9232,-2430334.544,-4702515.523,3546702.085,34.0011505,-117.3306373,267.747
3449,9233,-2430340.906,-4702512.103,3546702.001,34.0011505,-117.3307155,267.602
3450,9234,-2430345.811,-4702509.463,3546701.929,34.00115033,-117.3307758,267.485
3451,9235,-2430350.133,-4702507.205,3546701.831,34.00114967,-117.3308287,267.413
3452,9236,-2430354.718,-4702505.303,3546701.119,34.00114233,-117.3308822,267.359
3453,9237,-2430359.477,-4702504.338,3546699.078,34.00112033,-117.3309327,267.318
3454,9238,-2430364.25,-4702504.459,3546695.683,34.00108333,-117.330978,267.325
3455,9239,-2430368.919,-4702505.664,3546690.834,34.001031,-117.3310168,267.277
3456,9240,-2430372.89,-4702508.262,3546684.642,34.00096383,-117.3310422,267.24
3457,9241,-2430375.797,-4702512.152,3546677.521,34.0008865,-117.3310508,267.229
3458,9242,-2430378.244,-4702516.75,3546669.743,34.00080217,-117.3310515,267.198
3459,9243,-2430380.824,-4702521.837,3546661.212,34.00070967,-117.331051,267.156
3460,9244,-2430383.41,-4702527.461,3546651.938,34.00060917,-117.331048,267.096
3461,9245,-2430386.228,-4702533.49,3546641.987,34.00050117,-117.331045,267.045
3462,9246,-2430389.174,-4702539.636,3546631.792,34.00039067,-117.3310428,266.991
3463,9247,-2430392.317,-4702545.76,3546621.436,34.00027867,-117.3310427,266.907
3464,9248,-2430395.763,-4702551.855,3546610.931,34.00016483,-117.3310455,266.834
3465,9249,-2430399.561,-4702557.697,3546600.545,34.00005217,-117.331053,266.774
